zip_name,internal_path,run_id,sensor_id,file_size_kb
Training Data 1.zip,Run_367/Radars_Run_367_sensor2.json,0367,2,880.8
Training Data 1.zip,Run_572/Radars_Run_572_sensor1.json,0572,1,906.1
Training Data 1.zip,Run_572/Radars_Run_572_sensor4.json,0572,4,1342.0
Training Data 1.zip,Run_572/Radars_Run_572_sensor2.json,0572,2,805.9
Training Data 1.zip,Run_572/Radars_Run_572_sensor3.json,0572,3,0.6
Training Data 1.zip,Run_1099/Radars_Run_1099_sensor2.json,1099,2,1154.2
Training Data 1.zip,Run_1099/Radars_Run_1099_sensor3.json,1099,3,1295.8
Training Data 1.zip,Run_1099/Radars_Run_1099_sensor1.json,1099,1,819.2
Training Data 1.zip,Run_1099/Radars_Run_1099_sensor4.json,1099,4,588.6
Training Data 1.zip,Run_1170/Radars_Run_1170_sensor4.json,1170,4,1484.5
Training Data 1.zip,Run_1170/Radars_Run_1170_sensor1.json,1170,1,1227.7
Training Data 1.zip,Run_1170/Radars_Run_1170_sensor3.json,1170,3,1203.0
Training Data 1.zip,Run_1170/Radars_Run_1170_sensor2.json,1170,2,1402.6
Training Data 1.zip,Run_309/Radars_Run_309_sensor4.json,0309,4,567.7
Training Data 1.zip,Run_309/Radars_Run_309_sensor1.json,0309,1,791.1
Training Data 1.zip,Run_309/Radars_Run_309_sensor3.json,0309,3,1229.1
Training Data 1.zip,Run_309/Radars_Run_309_sensor2.json,0309,2,1153.4
Training Data 1.zip,Run_1138/Radars_Run_1138_sensor1.json,1138,1,1109.7
Training Data 1.zip,Run_1138/Radars_Run_1138_sensor4.json,1138,4,1221.7
Training Data 1.zip,Run_1138/Radars_Run_1138_sensor2.json,1138,2,1122.8
Training Data 1.zip,Run_1138/Radars_Run_1138_sensor3.json,1138,3,1788.5
Training Data 1.zip,Run_231/Radars_Run_231_sensor3.json,0231,3,1398.1
Training Data 1.zip,Run_231/Radars_Run_231_sensor2.json,0231,2,1818.0
Training Data 1.zip,Run_231/Radars_Run_231_sensor4.json,0231,4,1194.1
Training Data 1.zip,Run_231/Radars_Run_231_sensor1.json,0231,1,1147.2
Training Data 1.zip,Run_795/Radars_Run_795_sensor3.json,0795,3,0.6
Training Data 1.zip,Run_795/Radars_Run_795_sensor2.json,0795,2,2019.8
Training Data 1.zip,Run_795/Radars_Run_795_sensor4.json,0795,4,1378.8
Training Data 1.zip,Run_795/Radars_Run_795_sensor1.json,0795,1,1512.8
Training Data 1.zip,Run_336/Radars_Run_336_sensor4.json,0336,4,746.5
Training Data 1.zip,Run_336/Radars_Run_336_sensor1.json,0336,1,1045.5
Training Data 1.zip,Run_336/Radars_Run_336_sensor3.json,0336,3,1787.8
Training Data 1.zip,Run_336/Radars_Run_336_sensor2.json,0336,2,1725.8
Training Data 1.zip,Run_828/Radars_Run_828_sensor4.json,0828,4,559.7
Training Data 1.zip,Run_828/Radars_Run_828_sensor1.json,0828,1,779.4
Training Data 1.zip,Run_828/Radars_Run_828_sensor3.json,0828,3,1472.8
Training Data 1.zip,Run_828/Radars_Run_828_sensor2.json,0828,2,1354.6
Training Data 1.zip,Run_91/Radars_Run_91_sensor4.json,0091,4,863.3
Training Data 1.zip,Run_91/Radars_Run_91_sensor1.json,0091,1,730.1
Training Data 1.zip,Run_91/Radars_Run_91_sensor3.json,0091,3,896.1
Training Data 1.zip,Run_91/Radars_Run_91_sensor2.json,0091,2,891.5
Training Data 1.zip,Run_145/Radars_Run_145_sensor3.json,0145,3,1469.1
Training Data 1.zip,Run_145/Radars_Run_145_sensor2.json,0145,2,1509.7
Training Data 1.zip,Run_145/Radars_Run_145_sensor4.json,0145,4,665.4
Training Data 1.zip,Run_145/Radars_Run_145_sensor1.json,0145,1,921.3
Training Data 1.zip,Run_1209/Radars_Run_1209_sensor4.json,1209,4,980.8
Training Data 1.zip,Run_1209/Radars_Run_1209_sensor1.json,1209,1,1190.4
Training Data 1.zip,Run_1209/Radars_Run_1209_sensor3.json,1209,3,0.6
Training Data 1.zip,Run_1209/Radars_Run_1209_sensor2.json,1209,2,1357.9
Training Data 1.zip,Run_750/Radars_Run_750_sensor1.json,0750,1,1375.3
Training Data 1.zip,Run_750/Radars_Run_750_sensor4.json,0750,4,1313.8
Training Data 1.zip,Run_750/Radars_Run_750_sensor2.json,0750,2,2538.3
Training Data 1.zip,Run_750/Radars_Run_750_sensor3.json,0750,3,0.6
Training Data 1.zip,Run_657/Radars_Run_657_sensor1.json,0657,1,1605.2
Training Data 1.zip,Run_657/Radars_Run_657_sensor4.json,0657,4,1206.1
Training Data 1.zip,Run_657/Radars_Run_657_sensor2.json,0657,2,684.5
Training Data 1.zip,Run_657/Radars_Run_657_sensor3.json,0657,3,745.7
Training Data 1.zip,Run_164/Radars_Run_164_sensor2.json,0164,2,1750.9
Training Data 1.zip,Run_164/Radars_Run_164_sensor3.json,0164,3,0.6
Training Data 1.zip,Run_164/Radars_Run_164_sensor1.json,0164,1,976.2
Training Data 1.zip,Run_164/Radars_Run_164_sensor4.json,0164,4,928.5
Training Data 1.zip,Run_228/Radars_Run_228_sensor1.json,0228,1,550.8
Training Data 1.zip,Run_228/Radars_Run_228_sensor4.json,0228,4,580.6
Training Data 1.zip,Run_228/Radars_Run_228_sensor2.json,0228,2,837.8
Training Data 1.zip,Run_228/Radars_Run_228_sensor3.json,0228,3,812.7
Training Data 1.zip,Run_846/Radars_Run_846_sensor4.json,0846,4,1235.5
Training Data 1.zip,Run_846/Radars_Run_846_sensor1.json,0846,1,1563.5
Training Data 1.zip,Run_846/Radars_Run_846_sensor3.json,0846,3,0.6
Training Data 1.zip,Run_846/Radars_Run_846_sensor2.json,0846,2,897.8
Training Data 1.zip,Run_831/Radars_Run_831_sensor1.json,0831,1,703.8
Training Data 1.zip,Run_831/Radars_Run_831_sensor4.json,0831,4,703.8
Training Data 1.zip,Run_831/Radars_Run_831_sensor2.json,0831,2,739.3
Training Data 1.zip,Run_831/Radars_Run_831_sensor3.json,0831,3,1300.0
Training Data 1.zip,Run_485/Radars_Run_485_sensor2.json,0485,2,1069.5
Training Data 1.zip,Run_485/Radars_Run_485_sensor3.json,0485,3,0.6
Training Data 1.zip,Run_485/Radars_Run_485_sensor1.json,0485,1,1043.1
Training Data 1.zip,Run_485/Radars_Run_485_sensor4.json,0485,4,969.2
Training Data 2.zip,Run_324/Radars_Run_324_sensor2.json,0324,2,2888.1
Training Data 2.zip,Run_324/Radars_Run_324_sensor3.json,0324,3,0.6
Training Data 2.zip,Run_324/Radars_Run_324_sensor1.json,0324,1,1243.1
Training Data 2.zip,Run_324/Radars_Run_324_sensor4.json,0324,4,1263.8
Training Data 2.zip,Run_484/Radars_Run_484_sensor3.json,0484,3,856.6
Training Data 2.zip,Run_484/Radars_Run_484_sensor2.json,0484,2,859.1
Training Data 2.zip,Run_484/Radars_Run_484_sensor4.json,0484,4,787.6
Training Data 2.zip,Run_484/Radars_Run_484_sensor1.json,0484,1,770.0
Training Data 2.zip,Run_211/Radars_Run_211_sensor1.json,0211,1,1300.4
Training Data 2.zip,Run_211/Radars_Run_211_sensor4.json,0211,4,1337.5
Training Data 2.zip,Run_211/Radars_Run_211_sensor2.json,0211,2,1511.6
Training Data 2.zip,Run_211/Radars_Run_211_sensor3.json,0211,3,1709.3
Training Data 2.zip,Run_361/Radars_Run_361_sensor1.json,0361,1,1259.4
Training Data 2.zip,Run_361/Radars_Run_361_sensor4.json,0361,4,983.8
Training Data 2.zip,Run_361/Radars_Run_361_sensor2.json,0361,2,821.9
Training Data 2.zip,Run_361/Radars_Run_361_sensor3.json,0361,3,1253.4
Training Data 2.zip,Run_555/Radars_Run_555_sensor4.json,0555,4,1498.6
Training Data 2.zip,Run_555/Radars_Run_555_sensor1.json,0555,1,1250.4
Training Data 2.zip,Run_555/Radars_Run_555_sensor3.json,0555,3,723.1
Training Data 2.zip,Run_555/Radars_Run_555_sensor2.json,0555,2,711.0
Training Data 2.zip,Run_707/Radars_Run_707_sensor4.json,0707,4,676.9
Training Data 2.zip,Run_707/Radars_Run_707_sensor1.json,0707,1,937.4
Training Data 2.zip,Run_707/Radars_Run_707_sensor3.json,0707,3,1454.2
Training Data 2.zip,Run_707/Radars_Run_707_sensor2.json,0707,2,1365.8
Training Data 2.zip,Run_337/Radars_Run_337_sensor1.json,0337,1,1674.4
Training Data 2.zip,Run_337/Radars_Run_337_sensor4.json,0337,4,1500.5
Training Data 2.zip,Run_337/Radars_Run_337_sensor2.json,0337,2,1202.1
Training Data 2.zip,Run_337/Radars_Run_337_sensor3.json,0337,3,1202.2
Training Data 2.zip,Run_133/Radars_Run_133_sensor4.json,0133,4,1423.4
Training Data 2.zip,Run_133/Radars_Run_133_sensor1.json,0133,1,1499.1
Training Data 2.zip,Run_133/Radars_Run_133_sensor3.json,0133,3,0.6
Training Data 2.zip,Run_133/Radars_Run_133_sensor2.json,0133,2,1951.9
Training Data 2.zip,Run_85/Radars_Run_85_sensor2.json,0085,2,1940.5
Training Data 2.zip,Run_85/Radars_Run_85_sensor3.json,0085,3,2120.2
Training Data 2.zip,Run_85/Radars_Run_85_sensor1.json,0085,1,1296.7
Training Data 2.zip,Run_85/Radars_Run_85_sensor4.json,0085,4,1445.2
Training Data 2.zip,Run_473/Radars_Run_473_sensor4.json,0473,4,1278.9
Training Data 2.zip,Run_473/Radars_Run_473_sensor1.json,0473,1,1146.0
Training Data 2.zip,Run_473/Radars_Run_473_sensor3.json,0473,3,988.8
Training Data 2.zip,Run_473/Radars_Run_473_sensor2.json,0473,2,1012.4
Training Data 2.zip,Run_924/Radars_Run_924_sensor4.json,0924,4,1104.0
Training Data 2.zip,Run_924/Radars_Run_924_sensor1.json,0924,1,1476.6
Training Data 2.zip,Run_924/Radars_Run_924_sensor3.json,0924,3,0.6
Training Data 2.zip,Run_924/Radars_Run_924_sensor2.json,0924,2,2980.0
Training Data 2.zip,Run_1220/Radars_Run_1220_sensor1.json,1220,1,905.5
Training Data 2.zip,Run_1220/Radars_Run_1220_sensor4.json,1220,4,739.7
Training Data 2.zip,Run_1220/Radars_Run_1220_sensor2.json,1220,2,1215.6
Training Data 2.zip,Run_1220/Radars_Run_1220_sensor3.json,1220,3,903.6
Training Data 2.zip,Run_748/Radars_Run_748_sensor2.json,0748,2,1198.1
Training Data 2.zip,Run_748/Radars_Run_748_sensor3.json,0748,3,1208.0
Training Data 2.zip,Run_748/Radars_Run_748_sensor1.json,0748,1,805.5
Training Data 2.zip,Run_748/Radars_Run_748_sensor4.json,0748,4,579.8
Training Data 2.zip,Run_1024/Radars_Run_1024_sensor4.json,1024,4,1283.3
Training Data 2.zip,Run_1024/Radars_Run_1024_sensor1.json,1024,1,1062.4
Training Data 2.zip,Run_1024/Radars_Run_1024_sensor3.json,1024,3,0.6
Training Data 2.zip,Run_1024/Radars_Run_1024_sensor2.json,1024,2,661.4
Training Data 2.zip,Run_888/Radars_Run_888_sensor2.json,0888,2,1750.9
Training Data 2.zip,Run_888/Radars_Run_888_sensor3.json,0888,3,0.6
Training Data 2.zip,Run_888/Radars_Run_888_sensor1.json,0888,1,1142.8
Training Data 2.zip,Run_888/Radars_Run_888_sensor4.json,0888,4,1027.3
Training Data 2.zip,Run_308/Radars_Run_308_sensor1.json,0308,1,2091.8
Training Data 2.zip,Run_308/Radars_Run_308_sensor4.json,0308,4,1100.3
Training Data 2.zip,Run_308/Radars_Run_308_sensor2.json,0308,2,1319.7
Training Data 2.zip,Run_308/Radars_Run_308_sensor3.json,0308,3,0.6
Training Data 2.zip,Run_66/Radars_Run_66_sensor4.json,0066,4,1647.5
Training Data 2.zip,Run_66/Radars_Run_66_sensor1.json,0066,1,2095.6
Training Data 2.zip,Run_66/Radars_Run_66_sensor3.json,0066,3,1456.0
Training Data 2.zip,Run_66/Radars_Run_66_sensor2.json,0066,2,1351.7
Training Data 2.zip,Run_82/Radars_Run_82_sensor1.json,0082,1,1676.8
Training Data 2.zip,Run_82/Radars_Run_82_sensor4.json,0082,4,1716.2
Training Data 2.zip,Run_82/Radars_Run_82_sensor2.json,0082,2,1894.9
Training Data 2.zip,Run_82/Radars_Run_82_sensor3.json,0082,3,0.6
Training Data 2.zip,Run_954/Radars_Run_954_sensor3.json,0954,3,1235.6
Training Data 2.zip,Run_954/Radars_Run_954_sensor2.json,0954,2,1271.6
Training Data 2.zip,Run_954/Radars_Run_954_sensor4.json,0954,4,1187.3
Training Data 2.zip,Run_954/Radars_Run_954_sensor1.json,0954,1,1367.9
Training Data 2.zip,Run_597/Radars_Run_597_sensor4.json,0597,4,976.9
Training Data 2.zip,Run_597/Radars_Run_597_sensor1.json,0597,1,1360.1
Training Data 2.zip,Run_597/Radars_Run_597_sensor3.json,0597,3,1804.9
Training Data 2.zip,Run_597/Radars_Run_597_sensor2.json,0597,2,1721.3
Training Data 2.zip,Run_347/Radars_Run_347_sensor2.json,0347,2,1450.3
Training Data 2.zip,Run_347/Radars_Run_347_sensor3.json,0347,3,0.6
Training Data 2.zip,Run_347/Radars_Run_347_sensor1.json,0347,1,1680.5
Training Data 2.zip,Run_347/Radars_Run_347_sensor4.json,0347,4,1233.7
Training Data 2.zip,Run_240/Radars_Run_240_sensor3.json,0240,3,0.6
Training Data 2.zip,Run_240/Radars_Run_240_sensor2.json,0240,2,1136.3
Training Data 2.zip,Run_240/Radars_Run_240_sensor4.json,0240,4,1451.5
Training Data 2.zip,Run_240/Radars_Run_240_sensor1.json,0240,1,1481.5
Training Data 2.zip,Run_1047/Radars_Run_1047_sensor4.json,1047,4,1553.4
Training Data 2.zip,Run_1047/Radars_Run_1047_sensor1.json,1047,1,1597.9
Training Data 2.zip,Run_1047/Radars_Run_1047_sensor3.json,1047,3,0.6
Training Data 2.zip,Run_1047/Radars_Run_1047_sensor2.json,1047,2,1145.7
Training Data 2.zip,Run_366/Radars_Run_366_sensor3.json,0366,3,0.6
Training Data 2.zip,Run_366/Radars_Run_366_sensor2.json,0366,2,1329.7
Training Data 2.zip,Run_366/Radars_Run_366_sensor4.json,0366,4,1329.4
Training Data 2.zip,Run_366/Radars_Run_366_sensor1.json,0366,1,1236.7
Training Data 2.zip,Run_487/Radars_Run_487_sensor3.json,0487,3,1143.7
Training Data 2.zip,Run_487/Radars_Run_487_sensor2.json,0487,2,1188.4
Training Data 2.zip,Run_487/Radars_Run_487_sensor4.json,0487,4,1634.8
Training Data 2.zip,Run_487/Radars_Run_487_sensor1.json,0487,1,1938.3
Training Data 2.zip,Run_519/Radars_Run_519_sensor4.json,0519,4,656.5
Training Data 2.zip,Run_519/Radars_Run_519_sensor1.json,0519,1,924.0
Training Data 2.zip,Run_519/Radars_Run_519_sensor3.json,0519,3,1013.2
Training Data 2.zip,Run_519/Radars_Run_519_sensor2.json,0519,2,1066.7
Training Data 2.zip,Run_1101/Radars_Run_1101_sensor1.json,1101,1,1051.0
Training Data 2.zip,Run_1101/Radars_Run_1101_sensor4.json,1101,4,1156.5
Training Data 2.zip,Run_1101/Radars_Run_1101_sensor2.json,1101,2,878.8
Training Data 2.zip,Run_1101/Radars_Run_1101_sensor3.json,1101,3,0.6
Training Data 2.zip,Run_95/Radars_Run_95_sensor2.json,0095,2,661.5
Training Data 2.zip,Run_95/Radars_Run_95_sensor3.json,0095,3,754.9
Training Data 2.zip,Run_95/Radars_Run_95_sensor1.json,0095,1,819.9
Training Data 2.zip,Run_95/Radars_Run_95_sensor4.json,0095,4,805.2
Training Data 2.zip,Run_1202/Radars_Run_1202_sensor1.json,1202,1,922.4
Training Data 2.zip,Run_1202/Radars_Run_1202_sensor4.json,1202,4,838.9
Training Data 2.zip,Run_1202/Radars_Run_1202_sensor2.json,1202,2,968.4
Training Data 2.zip,Run_1202/Radars_Run_1202_sensor3.json,1202,3,1214.1
Training Data 2.zip,Run_622/Radars_Run_622_sensor2.json,0622,2,1119.9
Training Data 2.zip,Run_622/Radars_Run_622_sensor3.json,0622,3,0.6
Training Data 2.zip,Run_622/Radars_Run_622_sensor1.json,0622,1,1186.6
Training Data 2.zip,Run_622/Radars_Run_622_sensor4.json,0622,4,1320.4
Training Data 2.zip,Run_368/Radars_Run_368_sensor4.json,0368,4,1720.5
Training Data 2.zip,Run_368/Radars_Run_368_sensor1.json,0368,1,988.2
Training Data 2.zip,Run_368/Radars_Run_368_sensor3.json,0368,3,0.6
Training Data 2.zip,Run_368/Radars_Run_368_sensor2.json,0368,2,953.4
Training Data 2.zip,Run_500/Radars_Run_500_sensor1.json,0500,1,1614.1
Training Data 2.zip,Run_500/Radars_Run_500_sensor4.json,0500,4,1495.0
Training Data 2.zip,Run_500/Radars_Run_500_sensor2.json,0500,2,1916.5
Training Data 2.zip,Run_500/Radars_Run_500_sensor3.json,0500,3,0.6
Training Data 2.zip,Run_674/Radars_Run_674_sensor4.json,0674,4,965.2
Training Data 2.zip,Run_674/Radars_Run_674_sensor1.json,0674,1,1507.4
Training Data 2.zip,Run_674/Radars_Run_674_sensor3.json,0674,3,926.0
Training Data 2.zip,Run_674/Radars_Run_674_sensor2.json,0674,2,903.5
Training Data 2.zip,Run_233/Radars_Run_233_sensor3.json,0233,3,1364.4
Training Data 2.zip,Run_233/Radars_Run_233_sensor2.json,0233,2,2275.7
Training Data 2.zip,Run_233/Radars_Run_233_sensor4.json,0233,4,1276.6
Training Data 2.zip,Run_233/Radars_Run_233_sensor1.json,0233,1,1293.4
Training Data 2.zip,Run_1157/Radars_Run_1157_sensor4.json,1157,4,2295.1
Training Data 2.zip,Run_1157/Radars_Run_1157_sensor1.json,1157,1,2458.2
Training Data 2.zip,Run_1157/Radars_Run_1157_sensor3.json,1157,3,0.6
Training Data 2.zip,Run_1157/Radars_Run_1157_sensor2.json,1157,2,1497.1
Training Data 2.zip,Run_102/Radars_Run_102_sensor2.json,0102,2,1689.8
Training Data 2.zip,Run_102/Radars_Run_102_sensor3.json,0102,3,1683.4
Training Data 2.zip,Run_102/Radars_Run_102_sensor1.json,0102,1,1256.9
Training Data 2.zip,Run_102/Radars_Run_102_sensor4.json,0102,4,1250.4
Training Data 2.zip,Run_865/Radars_Run_865_sensor1.json,0865,1,914.9
Training Data 2.zip,Run_865/Radars_Run_865_sensor4.json,0865,4,803.3
Training Data 2.zip,Run_865/Radars_Run_865_sensor2.json,0865,2,2337.2
Training Data 2.zip,Run_865/Radars_Run_865_sensor3.json,0865,3,3762.8
Training Data 2.zip,Run_545/Radars_Run_545_sensor4.json,0545,4,1422.5
Training Data 2.zip,Run_545/Radars_Run_545_sensor1.json,0545,1,1048.6
Training Data 2.zip,Run_545/Radars_Run_545_sensor3.json,0545,3,0.6
Training Data 2.zip,Run_545/Radars_Run_545_sensor2.json,0545,2,1099.0
Training Data 2.zip,Run_395/Radars_Run_395_sensor1.json,0395,1,987.2
Training Data 2.zip,Run_395/Radars_Run_395_sensor4.json,0395,4,1015.3
Training Data 2.zip,Run_395/Radars_Run_395_sensor2.json,0395,2,1978.9
Training Data 2.zip,Run_395/Radars_Run_395_sensor3.json,0395,3,1959.5
Training Data 2.zip,Run_292/Radars_Run_292_sensor2.json,0292,2,1367.7
Training Data 2.zip,Run_292/Radars_Run_292_sensor3.json,0292,3,1118.2
Training Data 2.zip,Run_292/Radars_Run_292_sensor1.json,0292,1,914.7
Training Data 2.zip,Run_292/Radars_Run_292_sensor4.json,0292,4,1012.3
Training Data 2.zip,Run_1224/Radars_Run_1224_sensor2.json,1224,2,1486.1
Training Data 2.zip,Run_1224/Radars_Run_1224_sensor3.json,1224,3,0.6
Training Data 2.zip,Run_1224/Radars_Run_1224_sensor1.json,1224,1,2048.2
Training Data 2.zip,Run_1224/Radars_Run_1224_sensor4.json,1224,4,1801.9
Training Data 2.zip,Run_746/Radars_Run_746_sensor4.json,0746,4,499.4
Training Data 2.zip,Run_746/Radars_Run_746_sensor1.json,0746,1,694.4
Training Data 2.zip,Run_746/Radars_Run_746_sensor3.json,0746,3,972.3
Training Data 2.zip,Run_746/Radars_Run_746_sensor2.json,0746,2,938.1
Training Data 2.zip,Run_178/Radars_Run_178_sensor2.json,0178,2,1034.8
Training Data 2.zip,Run_178/Radars_Run_178_sensor3.json,0178,3,1012.6
Training Data 2.zip,Run_178/Radars_Run_178_sensor1.json,0178,1,826.7
Training Data 2.zip,Run_178/Radars_Run_178_sensor4.json,0178,4,825.4
Training Data 2.zip,Run_1285/Radars_Run_1285_sensor2.json,1285,2,1292.3
Training Data 2.zip,Run_1285/Radars_Run_1285_sensor3.json,1285,3,1266.3
Training Data 2.zip,Run_1285/Radars_Run_1285_sensor1.json,1285,1,1509.6
Training Data 2.zip,Run_1285/Radars_Run_1285_sensor4.json,1285,4,1323.9
Training Data 2.zip,Run_709/Radars_Run_709_sensor3.json,0709,3,0.6
Training Data 2.zip,Run_709/Radars_Run_709_sensor2.json,0709,2,1336.7
Training Data 2.zip,Run_709/Radars_Run_709_sensor4.json,0709,4,1734.7
Training Data 2.zip,Run_709/Radars_Run_709_sensor1.json,0709,1,2425.7
Training Data 2.zip,Run_499/Radars_Run_499_sensor1.json,0499,1,1924.4
Training Data 2.zip,Run_499/Radars_Run_499_sensor4.json,0499,4,1727.1
Training Data 2.zip,Run_499/Radars_Run_499_sensor2.json,0499,2,872.7
Training Data 2.zip,Run_499/Radars_Run_499_sensor3.json,0499,3,0.6
Training Data 2.zip,Run_570/Radars_Run_570_sensor1.json,0570,1,621.4
Training Data 2.zip,Run_570/Radars_Run_570_sensor4.json,0570,4,445.6
Training Data 2.zip,Run_570/Radars_Run_570_sensor2.json,0570,2,1029.7
Training Data 2.zip,Run_570/Radars_Run_570_sensor3.json,0570,3,1480.5
Training Data 2.zip,Run_507/Radars_Run_507_sensor1.json,0507,1,903.3
Training Data 2.zip,Run_507/Radars_Run_507_sensor4.json,0507,4,1021.1
Training Data 2.zip,Run_507/Radars_Run_507_sensor2.json,0507,2,1781.1
Training Data 2.zip,Run_507/Radars_Run_507_sensor3.json,0507,3,1039.7
Training Data 2.zip,Run_1186/Radars_Run_1186_sensor1.json,1186,1,737.4
Training Data 2.zip,Run_1186/Radars_Run_1186_sensor4.json,1186,4,531.0
Training Data 2.zip,Run_1186/Radars_Run_1186_sensor2.json,1186,2,1454.0
Training Data 2.zip,Run_1186/Radars_Run_1186_sensor3.json,1186,3,1213.7
Training Data 2.zip,Run_137/Radars_Run_137_sensor2.json,0137,2,1620.0
Training Data 2.zip,Run_137/Radars_Run_137_sensor3.json,0137,3,1787.2
Training Data 2.zip,Run_137/Radars_Run_137_sensor1.json,0137,1,971.7
Training Data 2.zip,Run_137/Radars_Run_137_sensor4.json,0137,4,702.7
Training Data 2.zip,Run_1237/Radars_Run_1237_sensor1.json,1237,1,1059.4
Training Data 2.zip,Run_1237/Radars_Run_1237_sensor4.json,1237,4,868.0
Training Data 2.zip,Run_1237/Radars_Run_1237_sensor2.json,1237,2,997.5
Training Data 2.zip,Run_1237/Radars_Run_1237_sensor3.json,1237,3,0.6
Training Data 2.zip,Run_250/Radars_Run_250_sensor1.json,0250,1,1752.8
Training Data 2.zip,Run_250/Radars_Run_250_sensor4.json,0250,4,1236.1
Training Data 2.zip,Run_250/Radars_Run_250_sensor2.json,0250,2,1650.5
Training Data 2.zip,Run_250/Radars_Run_250_sensor3.json,0250,3,1390.2
Training Data 2.zip,Run_1302/Radars_Run_1302_sensor2.json,1302,2,1302.4
Training Data 2.zip,Run_1302/Radars_Run_1302_sensor3.json,1302,3,1315.7
Training Data 2.zip,Run_1302/Radars_Run_1302_sensor1.json,1302,1,710.8
Training Data 2.zip,Run_1302/Radars_Run_1302_sensor4.json,1302,4,509.5
Training Data 2.zip,Run_1278/Radars_Run_1278_sensor1.json,1278,1,671.8
Training Data 2.zip,Run_1278/Radars_Run_1278_sensor4.json,1278,4,481.7
Training Data 2.zip,Run_1278/Radars_Run_1278_sensor2.json,1278,2,1264.3
Training Data 2.zip,Run_1278/Radars_Run_1278_sensor3.json,1278,3,1236.4
Training Data 2.zip,Run_1195/Radars_Run_1195_sensor3.json,1195,3,2654.2
Training Data 2.zip,Run_1195/Radars_Run_1195_sensor2.json,1195,2,2654.9
Training Data 2.zip,Run_1195/Radars_Run_1195_sensor4.json,1195,4,1494.1
Training Data 2.zip,Run_1195/Radars_Run_1195_sensor1.json,1195,1,1835.9
Training Data 2.zip,Run_514/Radars_Run_514_sensor2.json,0514,2,978.6
Training Data 2.zip,Run_514/Radars_Run_514_sensor3.json,0514,3,1182.9
Training Data 2.zip,Run_514/Radars_Run_514_sensor1.json,0514,1,813.5
Training Data 2.zip,Run_514/Radars_Run_514_sensor4.json,0514,4,846.2
Training Data 2.zip,Run_933/Radars_Run_933_sensor2.json,0933,2,1282.7
Training Data 2.zip,Run_933/Radars_Run_933_sensor3.json,0933,3,1842.7
Training Data 2.zip,Run_933/Radars_Run_933_sensor1.json,0933,1,1267.7
Training Data 2.zip,Run_933/Radars_Run_933_sensor4.json,0933,4,1124.1
Training Data 2.zip,Run_1248/Radars_Run_1248_sensor1.json,1248,1,1533.7
Training Data 2.zip,Run_1248/Radars_Run_1248_sensor4.json,1248,4,1515.3
Training Data 2.zip,Run_1248/Radars_Run_1248_sensor2.json,1248,2,1694.3
Training Data 2.zip,Run_1248/Radars_Run_1248_sensor3.json,1248,3,1332.9
Training Data 2.zip,Run_260/Radars_Run_260_sensor2.json,0260,2,1126.2
Training Data 2.zip,Run_260/Radars_Run_260_sensor3.json,0260,3,1282.0
Training Data 2.zip,Run_260/Radars_Run_260_sensor1.json,0260,1,1420.8
Training Data 2.zip,Run_260/Radars_Run_260_sensor4.json,0260,4,1375.8
Training Data 2.zip,Run_989/Radars_Run_989_sensor4.json,0989,4,1868.1
Training Data 2.zip,Run_989/Radars_Run_989_sensor1.json,0989,1,1504.6
Training Data 2.zip,Run_989/Radars_Run_989_sensor3.json,0989,3,1361.3
Training Data 2.zip,Run_989/Radars_Run_989_sensor2.json,0989,2,1216.6
Training Data 2.zip,Run_194/Radars_Run_194_sensor4.json,0194,4,1449.4
Training Data 2.zip,Run_194/Radars_Run_194_sensor1.json,0194,1,1234.2
Training Data 2.zip,Run_194/Radars_Run_194_sensor3.json,0194,3,759.8
Training Data 2.zip,Run_194/Radars_Run_194_sensor2.json,0194,2,776.2
Training Data 2.zip,Run_142/Radars_Run_142_sensor1.json,0142,1,1493.9
Training Data 2.zip,Run_142/Radars_Run_142_sensor4.json,0142,4,1422.5
Training Data 2.zip,Run_142/Radars_Run_142_sensor2.json,0142,2,1189.6
Training Data 2.zip,Run_142/Radars_Run_142_sensor3.json,0142,3,1138.0
Training Data 2.zip,Run_776/Radars_Run_776_sensor3.json,0776,3,1323.6
Training Data 2.zip,Run_776/Radars_Run_776_sensor2.json,0776,2,981.8
Training Data 2.zip,Run_776/Radars_Run_776_sensor4.json,0776,4,423.3
Training Data 2.zip,Run_776/Radars_Run_776_sensor1.json,0776,1,590.5
Training Data 2.zip,Run_1084/Radars_Run_1084_sensor3.json,1084,3,0.6
Training Data 2.zip,Run_1084/Radars_Run_1084_sensor2.json,1084,2,931.9
Training Data 2.zip,Run_1084/Radars_Run_1084_sensor4.json,1084,4,1570.3
Training Data 2.zip,Run_1084/Radars_Run_1084_sensor1.json,1084,1,1770.9
Training Data 2.zip,Run_1183/Radars_Run_1183_sensor4.json,1183,4,718.3
Training Data 2.zip,Run_1183/Radars_Run_1183_sensor1.json,1183,1,802.1
Training Data 2.zip,Run_1183/Radars_Run_1183_sensor3.json,1183,3,991.2
Training Data 2.zip,Run_1183/Radars_Run_1183_sensor2.json,1183,2,872.7
Training Data 2.zip,Run_397/Radars_Run_397_sensor1.json,0397,1,1737.0
Training Data 2.zip,Run_397/Radars_Run_397_sensor4.json,0397,4,1869.4
Training Data 2.zip,Run_397/Radars_Run_397_sensor2.json,0397,2,1250.3
